product_id,product_name,category,brand,sku,unit_price,cost_price,is_active,created_at,updated_at
bb7e876a-c25c-45bd-bd74-b79788997959,Audience,Sports,Greer Inc,SKU-44589,2968.23,2231.37,True,2026-02-23 19:03:56.689329,2026-02-23 19:03:56.689330
9b6690bb-a1f2-44e9-a3d0-2512dd999abb,Ask,Clothing,Hanson Inc,SKU-09974,4700.85,2378.53,True,2026-02-23 19:03:56.689487,2026-02-23 19:03:56.689488
18dedefa-2bc4-45fe-aa90-adb6b009d08b,Want,Clothing,Ramos-Mcdaniel,SKU-80996,512.49,354.64,True,2026-02-23 19:03:56.689754,2026-02-23 19:03:56.689755
198fb306-638d-4356-9e38-3db7f2802686,Statement,Home,Mercado and Sons,SKU-54459,2953.91,1638.03,True,2026-02-23 19:03:56.689912,2026-02-23 19:03:56.689913
9361963c-362a-45b4-830c-817f37f43758,Rest,Electronics,"Wheeler, Hill and Lawrence",SKU-65853,4268.32,3296.57,True,2026-02-23 19:03:56.690503,2026-02-23 19:03:56.690506
164735cf-66d8-4f9e-a259-f825ba239f07,Education,Beauty,Finley-Hardin,SKU-48730,4878.81,2861.55,True,2026-02-23 19:03:56.690920,2026-02-23 19:03:56.690923
94fd6936-3e02-48be-a581-e7c4059fdc4a,Address,Beauty,Hughes Ltd,SKU-36604,739.62,418.79,True,2026-02-23 19:03:56.691151,2026-02-23 19:03:56.691153
3e566ee8-9272-4456-b67f-235bb328c3e7,Traditional,Home,Khan LLC,SKU-01354,3748.07,2348.95,True,2026-02-23 19:03:56.691349,2026-02-23 19:03:56.691350
3a36519d-5e53-4411-a1ba-3cbe49715281,Cost,Electronics,"King, Morgan and Marshall",SKU-72951,4342.82,2839.19,True,2026-02-23 19:03:56.691679,2026-02-23 19:03:56.691680
c21b5007-9e8a-4530-86b6-89ca3f001023,Care,Sports,"Gray, Atkinson and Nelson",SKU-36529,608.99,332.87,True,2026-02-23 19:03:56.691994,2026-02-23 19:03:56.691995
64d7bb3e-09ef-47e4-a00b-361ebee71b01,Although,Sports,Norman-Bell,SKU-21869,146.71,75.42,True,2026-02-23 19:03:56.692253,2026-02-23 19:03:56.692254
2682ef95-9b06-4880-b99d-676319dccd71,Trip,Home,Nelson-Paul,SKU-72910,1990.71,1024.5,True,2026-02-23 19:03:56.692492,2026-02-23 19:03:56.692493
8775704c-5c34-495b-ac51-eeb84d2df8da,Cost,Home,"Key, Schneider and Griffith",SKU-14051,2283.45,1673.39,True,2026-02-23 19:03:56.692799,2026-02-23 19:03:56.692800
7053b4dc-3221-4807-9a7a-58db2bf897a1,Each,Home,"Kaufman, Cardenas and Hogan",SKU-25428,3391.98,1892.68,True,2026-02-23 19:03:56.693116,2026-02-23 19:03:56.693116
2cf7b7ff-26e7-4c20-be76-ac10d249fe52,Five,Beauty,Brooks-Murray,SKU-99902,951.34,626.53,True,2026-02-23 19:03:56.693375,2026-02-23 19:03:56.693376
00cd5388-e768-46e2-8d56-96e8176b3492,Bit,Electronics,Fox-Torres,SKU-09191,3388.01,1874.33,True,2026-02-23 19:03:56.693623,2026-02-23 19:03:56.693624
21eacfc6-b5b5-45c9-9113-28a207f9edcf,Reality,Home,Hawkins Inc,SKU-40238,588.58,324.16,True,2026-02-23 19:03:56.693876,2026-02-23 19:03:56.693877
909fe803-0c65-4ae6-b532-51681a1a2310,Party,Sports,Simmons-Saunders,SKU-56713,2715.36,1854.01,True,2026-02-23 19:03:56.694116,2026-02-23 19:03:56.694117
614414db-dc5e-4374-9a2b-5d9d999741fc,Head,Beauty,"Gallegos, Garcia and Garcia",SKU-75501,1692.24,1195.21,True,2026-02-23 19:03:56.694454,2026-02-23 19:03:56.694456
5fc02109-a892-435b-917c-6cf26cf93041,Activity,Sports,"Owens, Lane and Mosley",SKU-42164,2610.66,1788.21,True,2026-02-23 19:03:56.694799,2026-02-23 19:03:56.694800
928f91e7-7daf-49fb-8e98-e3047c58c7a1,Agent,Clothing,"Adams, Buchanan and Williams",SKU-66799,686.27,505.18,True,2026-02-23 19:03:56.695347,2026-02-23 19:03:56.695349
99815734-497c-4428-9445-f766f481d2c4,Sit,Home,Sparks-Doyle,SKU-84596,2146.79,1122.51,True,2026-02-23 19:03:56.695625,2026-02-23 19:03:56.695626
fa2986ba-1106-4385-8649-cb02a86a1f22,Put,Clothing,Taylor PLC,SKU-09541,139.44,95.9,True,2026-02-23 19:03:56.695797,2026-02-23 19:03:56.695798
a86e7a3a-5f3e-4dda-bd87-851bb488fe95,Crime,Home,Mckinney-Duncan,SKU-69048,3791.74,2082.22,True,2026-02-23 19:03:56.696062,2026-02-23 19:03:56.696063
acf7ecd1-1077-4693-be28-b0008ed33259,Today,Clothing,Jefferson-Bailey,SKU-58803,2009.0,1307.09,True,2026-02-23 19:03:56.696306,2026-02-23 19:03:56.696307
367b98ed-8968-4c92-b8d9-388485fc3810,Themselves,Clothing,Fox-Estrada,SKU-97718,1198.36,651.77,True,2026-02-23 19:03:56.696546,2026-02-23 19:03:56.696546
91d1ff19-83e0-4470-9f1f-30613b21df14,Information,Clothing,Weber-Morris,SKU-06649,2577.76,1781.77,True,2026-02-23 19:03:56.696775,2026-02-23 19:03:56.696776
8dcda2e6-7e5f-42c2-a29c-97c57a568e02,First,Electronics,Melton-Zamora,SKU-42720,908.33,724.4,True,2026-02-23 19:03:56.697003,2026-02-23 19:03:56.697004
5607e916-c48e-4a83-8812-15fa25ff793a,Money,Clothing,Hill PLC,SKU-09208,2522.18,1544.1,True,2026-02-23 19:03:56.697192,2026-02-23 19:03:56.697193
33d43136-9695-4af0-9ae1-39e8089c2c11,To,Beauty,Davis LLC,SKU-25157,2160.24,1155.68,True,2026-02-23 19:03:56.697348,2026-02-23 19:03:56.697349
be7dc9f6-883f-4196-bcad-2f73a1aa7884,Imagine,Electronics,Lee Ltd,SKU-46849,795.24,554.92,True,2026-02-23 19:03:56.697494,2026-02-23 19:03:56.697495
216dda50-b811-4f28-b119-03ad9bbbe476,Get,Clothing,"Griffin, Abbott and Deleon",SKU-58854,2541.51,1400.23,True,2026-02-23 19:03:56.697858,2026-02-23 19:03:56.697859
ee766783-b92e-4314-9054-2d62427d6f4c,With,Sports,Garza PLC,SKU-34151,4188.59,2738.74,True,2026-02-23 19:03:56.698016,2026-02-23 19:03:56.698017
21d56808-e017-42cb-9f8d-ac2df83342d8,Investment,Clothing,"Giles, Riddle and Rodriguez",SKU-17752,3228.48,1643.95,True,2026-02-23 19:03:56.698344,2026-02-23 19:03:56.698345
a90e3eae-890a-4744-824c-8826d4177849,Suffer,Electronics,"Phillips, Woods and Jackson",SKU-64467,1257.87,849.63,True,2026-02-23 19:03:56.698725,2026-02-23 19:03:56.698726
db7b6b6f-885c-416d-bbf7-f57e823552ed,Interest,Home,"Mcconnell, Foster and Christian",SKU-22277,2560.94,1352.62,True,2026-02-23 19:03:56.699156,2026-02-23 19:03:56.699157
8bb11120-9181-442a-82b8-f732124b2857,Recognize,Beauty,"Norris, Taylor and Thornton",SKU-23546,1809.81,1141.83,True,2026-02-23 19:03:56.699513,2026-02-23 19:03:56.699515
e19e9027-e38d-4283-99de-9cbe5ae0a3c2,Purpose,Electronics,Abbott-Camacho,SKU-80119,2576.07,1958.63,True,2026-02-23 19:03:56.699747,2026-02-23 19:03:56.699748
c325f84c-6cab-4a00-b26e-1504221bf350,Majority,Sports,"Kramer, Lawrence and Martinez",SKU-22342,2124.31,1301.89,True,2026-02-23 19:03:56.700068,2026-02-23 19:03:56.700069
55bcb557-2494-4d35-9afe-a8f9a6fc3dcc,Fly,Home,"Paul, Carter and Campbell",SKU-34275,743.25,491.8,True,2026-02-23 19:03:56.700397,2026-02-23 19:03:56.700398
09cbe0a1-d5b8-409d-bbce-aa9ced729653,Light,Electronics,Mitchell Ltd,SKU-67152,1821.85,1278.41,True,2026-02-23 19:03:56.700554,2026-02-23 19:03:56.700555
f3976426-ac96-4e80-a39a-b960c5a55098,Forget,Electronics,James-Lamb,SKU-86843,519.14,318.39,True,2026-02-23 19:03:56.700778,2026-02-23 19:03:56.700779
26139d87-5a8a-4db8-abaf-e02119a5ff6d,You,Beauty,Roberts-Thomas,SKU-87314,508.3,329.01,True,2026-02-23 19:03:56.701004,2026-02-23 19:03:56.701005
856c2249-2fc9-4dbc-994b-5c7b364a0b9c,Source,Clothing,Adams-Bates,SKU-22815,753.93,452.54,True,2026-02-23 19:03:56.701237,2026-02-23 19:03:56.701238
41830661-6871-4010-a419-3e00575607a1,He,Sports,Cardenas LLC,SKU-16134,421.27,232.88,True,2026-02-23 19:03:56.701391,2026-02-23 19:03:56.701392
6adef0cd-2ecd-4cca-8993-13dbc3e9d61a,Imagine,Home,Miller-Long,SKU-96120,1195.23,709.98,True,2026-02-23 19:03:56.701656,2026-02-23 19:03:56.701657
c12a9b75-e6f6-42bb-bdde-cb820094cdff,Set,Beauty,Cole-Carroll,SKU-01560,1939.68,1267.62,True,2026-02-23 19:03:56.701956,2026-02-23 19:03:56.701958
a553f39c-b630-4620-a412-fb875495a889,Near,Sports,Winters-Flores,SKU-27453,1058.78,587.95,True,2026-02-23 19:03:56.702522,2026-02-23 19:03:56.702525
0a49b9d1-523b-49a8-8b1e-0209ab5ecc35,Event,Home,Velazquez LLC,SKU-58329,4108.72,2061.19,True,2026-02-23 19:03:56.702780,2026-02-23 19:03:56.702782
c9588316-bb29-4351-8380-87b96b071129,Figure,Electronics,Phillips-Hernandez,SKU-54177,4677.15,3378.05,True,2026-02-23 19:03:56.703055,2026-02-23 19:03:56.703056
9e37ca31-65c3-49fc-a3aa-f6909bdb5ff9,Learn,Electronics,Hill Group,SKU-56099,2188.98,1680.05,True,2026-02-23 19:03:56.703242,2026-02-23 19:03:56.703243
4a23d8f9-fbd9-4229-a935-feab732f1bf7,Too,Electronics,Key Inc,SKU-96229,2513.99,1863.78,True,2026-02-23 19:03:56.703400,2026-02-23 19:03:56.703401
f0457917-f640-46ea-9b22-c48fd84faa65,These,Home,Hall-Jacobs,SKU-55127,2124.46,1239.66,True,2026-02-23 19:03:56.703631,2026-02-23 19:03:56.703632
5aed2bb8-4512-4118-b3a9-811ecf9a978a,Himself,Electronics,Small and Sons,SKU-99156,214.19,153.85,True,2026-02-23 19:03:56.703803,2026-02-23 19:03:56.703803
4c4da9d9-1247-4d43-9a34-b7f67928b010,Seek,Home,"Cook, Vega and Green",SKU-59489,215.08,154.33,True,2026-02-23 19:03:56.704110,2026-02-23 19:03:56.704111
78c597fe-f219-47c8-9c4f-5195bdf7ec43,Method,Home,"Cervantes, Porter and Berry",SKU-09454,1263.72,834.57,True,2026-02-23 19:03:56.704461,2026-02-23 19:03:56.704463
629ba5b8-9e9b-45b0-91f9-05ddf70cb190,Ok,Sports,"Walter, Smith and Arnold",SKU-67340,2706.0,1603.0,True,2026-02-23 19:03:56.704786,2026-02-23 19:03:56.704787
7732cdab-779a-4865-8f63-57f243187e4a,Factor,Electronics,Wilson-Swanson,SKU-11096,4132.24,2797.5,True,2026-02-23 19:03:56.705014,2026-02-23 19:03:56.705015
83aa8277-12d4-4e3f-bc2e-25ec9fbbf60a,Report,Clothing,Howard LLC,SKU-86917,3620.39,2587.73,True,2026-02-23 19:03:56.705170,2026-02-23 19:03:56.705171
08477388-0336-4a96-abad-742cf27b4110,Simple,Sports,Salas Inc,SKU-64190,150.7,109.31,True,2026-02-23 19:03:56.705341,2026-02-23 19:03:56.705342
1edcc3ac-840d-4f1c-b5ab-3759d8491bf7,Least,Home,Jackson Group,SKU-80889,1942.26,1286.98,True,2026-02-23 19:03:56.705502,2026-02-23 19:03:56.705503
9235130e-c39f-419d-a155-fb7ab836aa56,Team,Home,"Anderson, Price and Scott",SKU-93646,4121.45,2141.79,True,2026-02-23 19:03:56.705848,2026-02-23 19:03:56.705849
38f79937-e756-4d10-ad69-6df2b36cc34e,Interest,Beauty,"Brown, Owens and Johnson",SKU-82144,2859.67,1565.77,True,2026-02-23 19:03:56.706165,2026-02-23 19:03:56.706166
f8f2791a-889a-40c3-97b7-9af9587d5177,Agent,Beauty,Mclaughlin PLC,SKU-76888,935.7,649.2,True,2026-02-23 19:03:56.706318,2026-02-23 19:03:56.706319
f2cea23e-8119-4729-9d15-8a14975b83ca,Especially,Beauty,Decker and Sons,SKU-82443,4839.83,3275.89,True,2026-02-23 19:03:56.706499,2026-02-23 19:03:56.706500
d7b20273-ea76-4056-ad98-e1002138600f,Wide,Electronics,"Rodriguez, Perkins and Chase",SKU-15098,2358.56,1561.2,True,2026-02-23 19:03:56.706806,2026-02-23 19:03:56.706806
41008b50-37fd-46e4-8730-bb9557bdadc1,Discover,Electronics,"Jones, Anderson and Lam",SKU-03602,185.65,139.52,True,2026-02-23 19:03:56.707114,2026-02-23 19:03:56.707115
8d20b52a-b3cc-4fcb-874c-90897f04dc45,Everything,Electronics,"Dunn, Smith and Jordan",SKU-79061,2270.57,1292.72,True,2026-02-23 19:03:56.707423,2026-02-23 19:03:56.707424
067d1d4e-ebbc-4f99-9962-fda0ea41e744,Program,Beauty,"Snyder, Brown and Jones",SKU-38200,1207.15,894.29,True,2026-02-23 19:03:56.707748,2026-02-23 19:03:56.707749
3533263c-cc4b-4373-af96-83af171c6001,Speak,Beauty,Rose LLC,SKU-32836,1110.75,671.17,True,2026-02-23 19:03:56.707900,2026-02-23 19:03:56.707901
8555f012-1afc-4e20-bc38-002e957e43f4,Join,Beauty,Gardner PLC,SKU-43660,232.21,185.74,True,2026-02-23 19:03:56.708079,2026-02-23 19:03:56.708080
eee9d00e-3c53-463a-8309-56acada13f44,Imagine,Sports,Bell-Davis,SKU-94058,3565.38,2136.48,True,2026-02-23 19:03:56.708309,2026-02-23 19:03:56.708310
78ffad4e-6479-4663-8b5d-6edba0711ad9,Easy,Sports,Brown and Sons,SKU-62620,1324.59,947.15,True,2026-02-23 19:03:56.708481,2026-02-23 19:03:56.708482
df18e364-33f3-469c-b8b5-1ca8147a5a02,Author,Home,Adams-Diaz,SKU-04396,1250.15,728.1,True,2026-02-23 19:03:56.708726,2026-02-23 19:03:56.708727
a17d94a6-d8e9-4e33-9db2-425a86759984,Spring,Home,Patterson-White,SKU-37901,901.88,707.81,True,2026-02-23 19:03:56.708955,2026-02-23 19:03:56.708956
c85f4884-f53e-4ff7-a3b2-9c094655171e,Office,Clothing,Anderson Ltd,SKU-14759,1859.89,1136.66,True,2026-02-23 19:03:56.709106,2026-02-23 19:03:56.709107
7ad414af-bd3e-4600-a853-de33ea17a9f4,Develop,Home,Smith-Bennett,SKU-82185,3012.46,1780.98,True,2026-02-23 19:03:56.709339,2026-02-23 19:03:56.709340
15a9c47f-e9d4-4571-aedc-a048a7e5ab15,Bill,Home,Davis Ltd,SKU-11202,3201.79,1657.19,True,2026-02-23 19:03:56.709488,2026-02-23 19:03:56.709488
878eab5d-cbf4-4d16-848e-69daf4906e66,Himself,Clothing,"Madden, Christian and Munoz",SKU-54100,547.95,289.61,True,2026-02-23 19:03:56.709843,2026-02-23 19:03:56.709845
92452236-6055-42e9-a1e1-0d781a56087b,Sea,Electronics,Duarte-Thompson,SKU-73319,4700.45,3442.47,True,2026-02-23 19:03:56.710080,2026-02-23 19:03:56.710081
eecda3cb-da40-48c6-9198-c407e42deba0,Indicate,Clothing,Trujillo-Kaufman,SKU-33894,1068.43,649.39,True,2026-02-23 19:03:56.710340,2026-02-23 19:03:56.710341
bcbf3acd-d65f-446e-bce5-05bb10c2d0d3,Buy,Sports,Smith-Davis,SKU-75007,3714.48,2452.86,True,2026-02-23 19:03:56.710569,2026-02-23 19:03:56.710570
7037cd81-ddfa-4bfa-9291-09737ff73b48,Candidate,Electronics,Garza-Lowe,SKU-86746,2970.44,1605.72,True,2026-02-23 19:03:56.710824,2026-02-23 19:03:56.710826
6cfbb290-a915-433f-a993-e4bd1d84cd01,Others,Sports,Garrison LLC,SKU-62145,3306.58,1734.97,True,2026-02-23 19:03:56.710976,2026-02-23 19:03:56.710977
45d0541f-613d-46b7-8089-0ad5253181ec,Body,Electronics,Price-Tran,SKU-60754,3310.82,1777.75,True,2026-02-23 19:03:56.711202,2026-02-23 19:03:56.711203
68d478ae-3252-485b-9041-60e74b3e9c30,Short,Beauty,"Clarke, Charles and Bryant",SKU-24954,4828.71,3230.65,True,2026-02-23 19:03:56.711513,2026-02-23 19:03:56.711514
1beac3f7-c72b-458b-bc59-5e19788cce42,Piece,Home,Jimenez-Mason,SKU-05841,4990.87,3955.77,True,2026-02-23 19:03:56.711762,2026-02-23 19:03:56.711763
1cbccc07-b66a-4a06-9080-cfa952a1fa66,South,Sports,"Harvey, Ellis and Castillo",SKU-21691,2540.4,1701.14,True,2026-02-23 19:03:56.712093,2026-02-23 19:03:56.712094
7d722e6e-cd4a-419c-b76f-74f4f154d945,Sound,Electronics,"Thomas, Smith and Shaffer",SKU-20987,3375.38,2581.06,True,2026-02-23 19:03:56.712440,2026-02-23 19:03:56.712441
7c3bfe95-32c0-4ccb-8501-0bc4c943a297,Nature,Beauty,Martinez PLC,SKU-67930,4147.73,2222.27,True,2026-02-23 19:03:56.712596,2026-02-23 19:03:56.712597
c739558d-0851-4ebf-8e69-97a53b11dcc4,Near,Sports,"Smith, Brown and Thompson",SKU-08830,2560.23,1976.17,True,2026-02-23 19:03:56.712919,2026-02-23 19:03:56.712920
d0f756e8-1449-4f87-b56a-8cd5947d36b3,Record,Electronics,"Perez, Willis and Sanford",SKU-56404,1258.72,713.08,True,2026-02-23 19:03:56.713244,2026-02-23 19:03:56.713245
35530fd2-85f1-4e1a-8ca1-b00df8780b28,Care,Home,Hayes-Scott,SKU-09827,4184.83,2599.67,True,2026-02-23 19:03:56.713470,2026-02-23 19:03:56.713470
3ae9bd79-7f1f-48ab-9e8a-aed70f9771a7,Around,Beauty,"Miles, King and Johnson",SKU-55029,405.62,316.09,True,2026-02-23 19:03:56.713853,2026-02-23 19:03:56.713854
0c9040e4-d3e7-49c6-bc02-76671d5799e4,Staff,Beauty,White and Sons,SKU-21134,2591.88,1656.84,True,2026-02-23 19:03:56.714026,2026-02-23 19:03:56.714027
22c2b835-5a80-4650-b05e-727f28b02676,Add,Electronics,"Gonzalez, White and Sanchez",SKU-28359,3321.0,1982.83,True,2026-02-23 19:03:56.714352,2026-02-23 19:03:56.714353
c6da92ec-10ab-41f3-97a8-3870923dd965,Most,Sports,"Stone, Flores and Davis",SKU-00011,1117.18,828.05,True,2026-02-23 19:03:56.714674,2026-02-23 19:03:56.714675
0d55ca34-1758-4c09-a753-e8c118098a26,Then,Clothing,Wood-Bishop,SKU-77953,3274.22,1864.5,True,2026-02-23 19:03:56.714973,2026-02-23 19:03:56.714975
f5856e72-a6bb-4bd0-ba5d-394747c7f178,Water,Electronics,"Jenkins, Whitney and Bautista",SKU-60355,4078.03,3232.01,True,2026-02-23 19:03:56.715316,2026-02-23 19:03:56.715317
26755765-e9ba-42f6-9d17-8525e93d7615,Show,Beauty,"Richardson, Cole and Shannon",SKU-94402,1033.11,589.95,True,2026-02-23 19:03:56.715666,2026-02-23 19:03:56.715667
41344f31-0beb-41cb-bc60-d847e2b2d6bc,Account,Clothing,Reynolds Ltd,SKU-58487,2237.2,1575.86,True,2026-02-23 19:03:56.715826,2026-02-23 19:03:56.715827
d5343b8f-06c7-437a-a71d-bfc2e2b0e69a,Maybe,Home,Hernandez Inc,SKU-04322,731.24,510.72,True,2026-02-23 19:03:56.715978,2026-02-23 19:03:56.715978
1e6b5210-55ba-4f25-a89c-d1ef20576774,Affect,Electronics,Duffy-Knight,SKU-18015,2761.84,2116.39,True,2026-02-23 19:03:56.716219,2026-02-23 19:03:56.716220
30904b9a-d5e2-4679-bc3d-5ae09aadb0ab,Food,Electronics,Green Ltd,SKU-94323,1784.96,1336.74,True,2026-02-23 19:03:56.716369,2026-02-23 19:03:56.716370
ef13a615-9843-41d6-aa2b-e09c0dc54c7a,Prove,Sports,Gray-Thompson,SKU-01233,754.76,498.8,True,2026-02-23 19:03:56.716589,2026-02-23 19:03:56.716590
bcaf51b3-40c5-4cb7-827b-8e4acafd6b2f,Hour,Sports,Parker-Mcgee,SKU-75062,3001.32,1864.01,True,2026-02-23 19:03:56.716811,2026-02-23 19:03:56.716812
241c985f-f837-4477-80b8-e77f62c5f27f,Institution,Sports,Larsen Group,SKU-85729,4225.52,2804.8,True,2026-02-23 19:03:56.716961,2026-02-23 19:03:56.716961
db87eb47-666d-4ccc-9091-cb9516780682,White,Beauty,"Molina, Lewis and Robinson",SKU-81610,4537.9,2382.49,True,2026-02-23 19:03:56.717284,2026-02-23 19:03:56.717284
5b09918c-318a-44e8-8d7c-ebc1d8680250,Statement,Clothing,Reynolds-Haynes,SKU-42714,2583.33,1567.43,True,2026-02-23 19:03:56.717517,2026-02-23 19:03:56.717518
325632eb-47b3-4593-8441-7b8a5a46a08c,Keep,Home,"Boyd, Wilson and Reynolds",SKU-09729,377.14,195.4,True,2026-02-23 19:03:56.717875,2026-02-23 19:03:56.717876
bb9feb5c-bc1f-4d8a-a888-a82fac8cfe37,Evidence,Electronics,"Ramos, Barton and Byrd",SKU-90218,4415.76,2317.36,True,2026-02-23 19:03:56.718210,2026-02-23 19:03:56.718212
227e0d94-e7d8-4749-a79d-5933f5790a83,Various,Home,"Perez, Walters and Maldonado",SKU-47748,1158.36,664.27,True,2026-02-23 19:03:56.718554,2026-02-23 19:03:56.718555
d075732b-7ef5-4ba2-8938-81cf947976d4,Artist,Electronics,Fisher Inc,SKU-67053,2266.16,1522.6,True,2026-02-23 19:03:56.718709,2026-02-23 19:03:56.718710
388c219c-5fb7-4d46-9bf5-e108775f179e,Wish,Beauty,Johnston LLC,SKU-48923,4168.02,2841.75,True,2026-02-23 19:03:56.718857,2026-02-23 19:03:56.718858
508cef76-118a-48f6-802a-cb8164d43d05,Although,Beauty,"Butler, Peters and Floyd",SKU-20833,653.53,373.14,True,2026-02-23 19:03:56.719178,2026-02-23 19:03:56.719179
56e54982-5221-4bc1-a1e9-af011377cbc9,Example,Beauty,Russell-Long,SKU-78105,2682.94,1776.15,True,2026-02-23 19:03:56.719431,2026-02-23 19:03:56.719432
4dc28ada-ce6f-4289-8ba9-46a315b51845,Drug,Electronics,French Inc,SKU-50454,1421.8,977.1,True,2026-02-23 19:03:56.719582,2026-02-23 19:03:56.719583
d9e647fd-35c2-4223-bda5-e683afe70b62,Year,Electronics,Berry-Schwartz,SKU-21801,3611.21,2742.49,True,2026-02-23 19:03:56.719805,2026-02-23 19:03:56.719805
c47b8445-4b38-4add-acda-d626b9bc868e,Skill,Sports,Rodriguez Ltd,SKU-01829,141.98,78.86,True,2026-02-23 19:03:56.719955,2026-02-23 19:03:56.719956
1bb60c3f-3f9d-4609-88e3-c833dc5f7f39,Name,Sports,Wang PLC,SKU-33302,3984.87,2716.49,True,2026-02-23 19:03:56.720104,2026-02-23 19:03:56.720105
6925d7e9-2c7a-4e60-b3c1-ae919bdfc183,Another,Clothing,Lee Inc,SKU-44837,348.28,267.39,True,2026-02-23 19:03:56.720255,2026-02-23 19:03:56.720255
aa4bae3b-90d5-4ef6-b074-76936905d130,To,Home,"Gregory, Wagner and Diaz",SKU-98327,2492.1,1932.43,True,2026-02-23 19:03:56.720580,2026-02-23 19:03:56.720581
72829772-2b89-4e9a-893e-7b6599305787,Policy,Electronics,"Hansen, Bishop and Price",SKU-67767,2415.11,1416.66,True,2026-02-23 19:03:56.720891,2026-02-23 19:03:56.720892
f17fbd7d-a23e-4581-a592-b36f938ba1ca,Somebody,Home,"Hoffman, Phillips and Burns",SKU-80915,335.6,218.24,True,2026-02-23 19:03:56.721194,2026-02-23 19:03:56.721195
f031fb9d-2121-4a75-8c1b-e3976550d09c,Over,Electronics,"Sanders, Cooper and Wood",SKU-11973,2229.59,1427.39,True,2026-02-23 19:03:56.721518,2026-02-23 19:03:56.721519
ae24e179-92f2-4999-b91c-74cdc2750c18,Enter,Electronics,Booth-Houston,SKU-28567,960.54,483.78,True,2026-02-23 19:03:56.721794,2026-02-23 19:03:56.721795
188fc349-9270-4174-ab37-2a9a781d6420,Will,Home,Wallace LLC,SKU-95922,2094.58,1595.46,True,2026-02-23 19:03:56.721945,2026-02-23 19:03:56.721946
2ebcfd7d-6041-445d-9d50-c7e7e56f6583,Effort,Electronics,Jones LLC,SKU-32290,2704.99,1855.07,True,2026-02-23 19:03:56.722094,2026-02-23 19:03:56.722095
76b1551f-37cc-474e-861f-daad0d65cd53,Affect,Home,Goodwin-Anderson,SKU-06066,2925.61,2085.67,True,2026-02-23 19:03:56.722346,2026-02-23 19:03:56.722347
3e39e8cb-e568-49f4-a946-72099c6aed62,Become,Sports,Wilcox LLC,SKU-96778,3904.86,2779.47,True,2026-02-23 19:03:56.722741,2026-02-23 19:03:56.722746
f19b8e6a-5da7-49e0-bd35-b591412458aa,Discover,Clothing,"Moss, Snow and Richardson",SKU-94418,188.31,109.46,True,2026-02-23 19:03:56.723251,2026-02-23 19:03:56.723253
5d9a5db4-1521-4a26-91d7-3b4337cb21c7,Right,Home,"Evans, Swanson and Patterson",SKU-27249,4838.82,2921.55,True,2026-02-23 19:03:56.723629,2026-02-23 19:03:56.723631
2073d19c-52d1-43dd-9876-a6425818c962,Scientist,Clothing,"Moreno, Molina and Jones",SKU-95870,4400.61,3340.66,True,2026-02-23 19:03:56.723959,2026-02-23 19:03:56.723960
d74a5d66-be20-4fad-8bb3-cbebf5161bff,Arm,Sports,"Drake, Meyers and Hardy",SKU-78635,1337.52,811.46,True,2026-02-23 19:03:56.724328,2026-02-23 19:03:56.724329
edaf8190-8c61-4738-81cd-2b4f2b7fbd34,Coach,Sports,"Fowler, Smith and Murphy",SKU-59549,3383.85,2198.91,True,2026-02-23 19:03:56.724682,2026-02-23 19:03:56.724683
01a8f29f-c67b-41cb-bc6e-cc1b78696a7e,Mention,Home,"Allen, Mccann and Cochran",SKU-60316,4272.32,3171.38,True,2026-02-23 19:03:56.725001,2026-02-23 19:03:56.725002
0528acff-0df2-4940-8124-416e034f2b4f,Good,Clothing,"Hines, Torres and Smith",SKU-24292,610.15,444.12,True,2026-02-23 19:03:56.725322,2026-02-23 19:03:56.725324
e09ab8ef-d6fb-4cb2-82e1-87b1c68db453,Recognize,Home,"Lutz, Williams and Barry",SKU-93104,4135.59,2342.24,True,2026-02-23 19:03:56.725786,2026-02-23 19:03:56.725788
1cad426e-6eee-45a0-8080-4d9222d751ea,Protect,Sports,Holloway-Tran,SKU-87838,1668.68,1268.2,True,2026-02-23 19:03:56.726039,2026-02-23 19:03:56.726040
5646cacf-7003-471d-b711-b5ac2be93eec,Follow,Beauty,"Townsend, Coleman and Hamilton",SKU-83521,4844.01,2763.36,True,2026-02-23 19:03:56.726349,2026-02-23 19:03:56.726350
bff07a60-8d13-402e-b8d6-496c7f976d5a,Store,Beauty,King Ltd,SKU-54651,4588.86,2817.56,True,2026-02-23 19:03:56.726532,2026-02-23 19:03:56.726533
d460d8f5-ce07-4243-9db4-1350e894b2d1,Visit,Electronics,Garcia-Ingram,SKU-25436,2093.1,1086.52,True,2026-02-23 19:03:56.726819,2026-02-23 19:03:56.726820
734d21c4-2a13-49a8-9664-7a5453af9508,Become,Sports,Kirk Ltd,SKU-24318,4315.06,2370.09,True,2026-02-23 19:03:56.727010,2026-02-23 19:03:56.727011
cb4b238a-adfa-4a72-a6ec-d1ec6e8db6ae,Artist,Home,Cummings PLC,SKU-23101,2849.81,1783.51,True,2026-02-23 19:03:56.727166,2026-02-23 19:03:56.727167
1238157f-e4e6-41be-b8f2-0ffa7f798075,Drug,Home,Casey Group,SKU-23940,4627.52,3529.47,True,2026-02-23 19:03:56.727337,2026-02-23 19:03:56.727339
